ResourceID,Administrative Subdivision Name,Administrative Subdivision Type,Copyright Description,Copyright Type,Date of Publication,Description,Description Type,External Identifier Type,External Source,External XRef,Geometry Qualifier,Information Carrier,Information Carrier Format Type,Information Resource Creation From Date,Information Resource Creation To Date,Information Resource Creator,Information Resource Type,Keyword,Language_Type,Place Description,Spatial Coordinates Geometry,Temporal Coverage Timespan,Title,Title Type
9be2c4ba-b333-4bc1-922f-cdadec9f4f22,,,,,,,,,Original File Name,QV 09+10.CEDAE labels.jpg,,/files/uploadedfiles/QV09_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV09_TMP_drawing_1,Primary
9c451b70-2bd7-43a5-9588-a4fdffa9c538,,,,,,Shaft entrance with plastered masonry surround and metal grill.,Primary,,Original File Name,EGY.QV.t82.02.07Feb.DMyers.d.JPG,,/files/uploadedfiles/QV82_image_1.jpg,JPEG,,,,Still Image,,,,,,QV82_image_1,Primary
9c6a421f-514b-4ced-bde7-ef9da623d0fa,,,,,,,,,Original File Name,QV 15+16.CEDAE labels.jpg,,/files/uploadedfiles/QV16_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV16_TMP_drawing_1,Primary
9c914a64-e60b-4dac-8d97-f7c1d246e9b5,,,,,,Red circles of border decoration look to have been coated with some sort of varnish that has since been preferentially lost.,Primary,,Original File Name,EGY.QV.2006DEC.t51.38.LWong.d.jpg,,/files/uploadedfiles/QV51_image_5.jpg,JPEG,,,,Still Image,,,,,,QV51_image_5,Primary
9d0df4e9-4e2b-491b-a94a-ac46ba814dbb,,,,,,"General view of alcoves (D) and (E), doorway (F).",Primary,,Original File Name,029.jpg,,/files/uploadedfiles/QV66_image_2.jpg,JPEG,,,,Still Image,,,,,,QV66_image_2,Primary
9d6564b4-253d-4bd3-9337-fd740182b795,,,,,,Interior of QV26.,Primary,,Original File Name,EGY_QV_t26_B_08Jan_06_Dmyers_d.JPG,,/files/uploadedfiles/QV26_image_2.jpg,JPEG,,,,Still Image,,,,,,QV26_image_2,Primary
9e2723ca-63cf-456e-9c77-4aabeb74875c,,,,,,View of tomb entrance with modern masonry retaining walls lining ramp and above entrance,Primary,,Original File Name,EGY.QV.t53.01.05Jan.DMyers.jpg,,/files/uploadedfiles/QV53_image_1.jpg,JPEG,,,,Still Image,,,,,,QV53_image_1,Primary
9e41a686-4ada-40aa-b59c-9133ba7a2a26,,,,,,Overview of pit adjacent to visitor path.,Primary,,Original File Name,EGY.QV.t02.2.05Jan.DMyers.jpg,,/files/uploadedfiles/QV02_image_2.jpg,JPEG,,,,Still Image,,,,,,QV02_image_2,Primary
9ec9717d-3dec-4eb5-b335-dced594f464d,,,,,,"View of main chamber, including three boxes of stored artifacts.",Primary,,Original File Name,EGY_QV_t14_B_08Jan_04_DMyers_d.JPG,,/files/uploadedfiles/QV14_image_3.jpg,JPEG,,,,Still Image,,,,,,QV14_image_3,Primary
9f34bbd8-b79e-4db1-9a25-981efcb2f29a,,,,,,Shaft entrance with masonry surround,Primary,,Original File Name,EGY.QV.t79.01.07Feb.DMyers.d.JPG,,/files/uploadedfiles/QV79_image_1.jpg,,,,,Still Image,,,,,,QV79_image_1,Primary
9f34bbd8-b79e-4db1-9a25-981efcb2f29a,,,,,,,,,,,,,,,,,,,,,,,QV79_image_1,Primary
9f34bbd8-b79e-4db1-9a25-981efcb2f29a,,,,,,View of entrance and part of main L-shaped chamber with archaeological study material (relocated by CNRS in Oct. 2008).,Primary,,Original File Name,Egy.QV.t79.25.08Jan.JBell.d.jpg,,/files/uploadedfiles/QV79_image_1.jpg,JPEG,,,,,,,,,,,
9fe1be66-4449-4588-a7c1-6f8437c9396a,,,,,,"Hollyhock House; First Los Angeles Residence Designed; By Frank Lloyd Wright; Built 1919-1921 for Aline Barnsdall; January 4, 1963; Historic - Cultural Monument No. 12; By the; City of Los Angeles; Cultural Heritage Commission; Cultural Affairs Department",Primary,,Processing ID,PLQ-32,,,unknown,,,,Document/Text,,,,,,Hollyhock House Plaque,Primary
a11762e9-877c-443f-8700-5f2764b057be,,,,,,End of chamber with notable staining/discoloration along base of wall.,Primary,,Original File Name,Egy.QV.t67.01.08Jan.JBell.d.jpg,,/files/uploadedfiles/QV67_image_2.jpg,JPEG,,,,Still Image,,,,,,QV67_image_2,Primary
a237a950-46a9-4c96-bccf-954f4e24aac3,,,,,,,,,Processing ID,AACS_21B,,/files/uploadedfiles/CaseStudy_21B.pdf,PDF,,,,,,,,,,Arts and Architecture Magazine: Case Study House 21B,Primary
a28d73cd-97bd-4bbe-91ee-d3359c186f01,,,,,,Shaft entrance with surround.,Primary,,Original File Name,EGY.QV.t22.1.05Jan.DMyers.jpg,,/files/uploadedfiles/QV22_image_1.jpg,JPEG,,,,Still Image,,,,,,QV22_image_1,Primary
a2e0ffc8-9bd6-46dc-99cd-280a671d5457,,,,,,Approach to ramp (A) with cut rock and masonry wall with extant plaster.,Primary,,Original File Name,EGY.QV.t71.01.'06Mar.JBell.d.jpg,,/files/uploadedfiles/QV71_image_1.jpg,JPEG,,,,Still Image,,,,,,QV71_image_1,Primary
a2f7be71-bb4a-4c0f-b74e-3cfc0ebf1842,,,,,,Wall painting in chamber (I).,Primary,,Original File Name,Egy.QV.t66.I. West.1.Jan09. 139.CEDAE.JPG,,/files/uploadedfiles/QV66_image_12.jpg,JPEG,,,,Still Image,,,,,,QV66_image_12,Primary
a3202a62-ed0a-49f6-9ade-63c34ddc96d4,,,,,,,,,Original File Name,QV 66 sheet3.CEDAE labels.jpg,,/files/uploadedfiles/QV66_TMP_drawing_3.jpg,JPEG,,,,Still Image,,,,,,QV66_TMP_drawing_3,Primary
a3b60972-ea25-4080-bb67-67f7683f5bca,,,,,,Only the backgrounds were selectively cleaned in the second corridor (E) leaving a silhouette of the figures.,Primary,,Original File Name,EGY.QV.2006DEC.t43.50.LWong.d.jpg,,/files/uploadedfiles/QV43_image_7.jpg,JPEG,,,,Still Image,,,,,,QV43_image_7,Primary
a3c2d6e0-60ea-44e9-b13a-291b11c34db2,,,,,,"Ramp (A) to doorway (B). The walls of the ramp show the intact, regular surface of the high quality marl.",Primary,,Original File Name,EGY.QV.t52.01.05Jan.DMyers.jpg,,/files/uploadedfiles/QV52_image_1.jpg,JPEG,,,,Still Image,,,,,,QV52_image_1,Primary
a413e8be-e679-435c-bd1f-cc30fae7fd85,,,,,,Walls in chamber (E) are largely reconstructed with plaster. Little painted plaster survives.,Primary,,Original File Name,EGY.QV.2006DEC.t51.89.LWong.d.jpg,,/files/uploadedfiles/QV51_image_8.jpg,JPEG,,,,Still Image,,,,,,QV51_image_8,Primary
a41d1225-bcb6-4530-86a2-ef7e24c49a3c,,,,,,Shaft entrance with masonry surround.,Primary,,Original File Name,EGY.QV.t17.1.05Jan.DMyers.jpg,,/files/uploadedfiles/QV17_image_1.jpg,JPEG,,,,Still Image,,,,,,QV17_image_1,Primary
a4867eea-6f1f-4f51-b04d-92f3105a802c,,,,,,Wall painting in QV73.,Primary,,Original File Name,Egy.QV.t73.058.08Feb.RWust.d.jpg,,/files/uploadedfiles/QV73_image_5.jpg,JPEG,,,,Still Image,,,,,,QV73_image_5,Primary
a5722bba-03dc-4794-9192-0e1ae28c3c8d,,,,,,Bottom of tomb shaft.,Primary,,Original File Name,EGY_QV_t13_B_08Jan_10_DMyers_d.JPG,,/files/uploadedfiles/QV13_image_2.jpg,JPEG,,,,Still Image,,,,,,QV13_image_2,Primary
a5b334d4-7849-4a0d-bc98-130cf08b3f9c,,,,,,,,,SurveyLA ID,9427cf3f-1efb-491f-95e4-42b4455e75be.jpg,,/files/uploadedfiles/9427cf3f-1efb-491f-95e4-42b4455e75be.jpg,JPEG,,,,Still Image,,,,,,Bradbury Building - PHOTO,Primary
a77e24c6-b1d6-4d7b-83a4-2e152f59959b,,,,,,,,,Original File Name,QV 37.CEDAE labels.jpg,,/files/uploadedfiles/QV37_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV37_TMP_drawing_1,Primary
a81a67b9-3bca-4111-8da5-72b5cf63f9f5,,,,,,Tomb entrance with masonry surround and metal grill,Primary,,Original File Name,EGY.QV.t20.1.05Jan.DMyers.jpg,,/files/uploadedfiles/QV20_image_1.jpg,JPEG,,,,Still Image,,,,,,QV20_image_1,Primary
a81b63b1-d911-4253-b198-b4251a000485,,,,,,Heavily fractured rock in shaft,Primary,,Original File Name,Egy.QV.tUnknown1.10.08Jan.JBell.d.jpg,,/files/uploadedfiles/QVU1_image_2.jpg,JPEG,,,,Still Image,,,,,,QVU1_image_2,Primary
a843d447-e4af-4359-90eb-5c500225137d,,,,,,"Laurelwood Apartments; Modern Style Rudolph Schindler, Architect; Built 1948 Declared 1980; Historic - Cultural; Monument No. 228; Cultural Heritage Commission; City of Los Angeles",Primary,,Processing ID,PLQ-15,,,unknown,,,,Document/Text,,,,,,Laurelwood Apartments Plaque,Primary
a8e3c3bd-ce6b-474b-a23f-1e5f63492a16,,,,,,Main chamber with interface between two rock types: dark shaley marl on the right and lighter marl on the left,Primary,,Original File Name,EGY_QV_t22_B_08Jan_03_Dmyers_d.JPG,,/files/uploadedfiles/QV22_image_2.jpg,JPEG,,,,Still Image,,,,,,QV22_image_2,Primary
a909c71c-1a2c-4ddc-9295-f253dbd9f199,,,,,,Many treatment drips are visible throughout tomb.,Primary,,Original File Name,EGY.QV.t55.24.08Feb.LWong.d.jpg,,/files/uploadedfiles/QV55_image_4.jpg,JPEG,,,,Still Image,,,,,,QV55_image_4,Primary
a94fe3f9-1cdb-4224-be67-4f608d76078c,,,,,,"Entrance to QV 97, located at the base of a cliff at the head of the Valley of the Rope.",Primary,,Original File Name,EGY QV t97 07 Sep 01 DMyers d.JPG,,/files/uploadedfiles/QV97_image_1.jpg,JPEG,,,,Still Image,,,,,,QV97_image_1,Primary
a9cf186d-333d-4566-a308-03a3b99f1b2f,,,,,,Wall painting in QV68.,Primary,,Original File Name,EGY.QV.2006DEC.t68.08.LWong.d.jpg,,/files/uploadedfiles/QV68_image_2.jpg,JPEG,,,,Still Image,,,,,,QV68_image_2,Primary
aa30c6dc-856b-4ca3-aa02-f910b7e0e413,,,,,,"View of main chamber (C), looking west.",Primary,,Original File Name,EGY.QV.2006DEC.t73.08.LWong.d.jpg,,/files/uploadedfiles/QV73_image_7.jpg,JPEG,,,,Still Image,,,,,,QV73_image_7,Primary
aa9bda2f-6a17-4cf5-bfa0-804dc90e415f,,,,,,Shaft entrance with surround,Primary,,Original File Name,EGY.QV.t69.01.07Feb.DMyers.d.JPG,,/files/uploadedfiles/QV69_image_1.jpg,JPEG,,,,Still Image,,,,,,QV69_image_1,Primary
aab3ea8f-adf2-4ce7-a7cd-d737fa1c5a4a,,,,,,,,,Original File Name,QV 33 sheet1.CEDAE labels.jpg,,/files/uploadedfiles/QV33_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV33_TMP_drawing_1,Primary
aba61f44-3b4a-4b64-b339-841059fadac6,,,,,,,,,SurveyLA ID,be2ee234-fc3d-4a40-a3ba-2e5b1d4f1298.JPG,,/files/uploadedfiles/be2ee234-fc3d-4a40-a3ba-2e5b1d4f1298.JPG,JPEG,,2012-06-20,Architectural Resources Group,Still Image,,,,,,John Lary and Pauline Kuhns House - PHOTO,Primary
abdfd9fe-e253-4f18-a086-50604c7aaa35,,,,,,,,,SurveyLA ID,d95e028b-67c2-4960-8ba9-4b288af49c3b.jpg,,/files/uploadedfiles/d95e028b-67c2-4960-8ba9-4b288af49c3b.jpg,JPEG,,,,Still Image,,,,,,Plaza Church - PHOTO,Primary
ac4b8555-bc1e-4de7-8ee2-c2e763951140,,,,,,QV 10 shaft opening with surround.,Primary,,Original File Name,EGY.QV.t10.1.05Jan.DMyers.jpg,,/files/uploadedfiles/QV10_image_1.jpg,JPEG,,,,Still Image,,,,,,QV10_image_1,Primary
ac97ed6e-79fa-446f-8c9b-b99ede87b02a,,,,,,The tomb is currently used as magazine of study materials from QV and the Ramesseum,Primary,,Original File Name,EGY.QV.t58.contents.06.07Feb.DMyers.d.JPG,,/files/uploadedfiles/QV58_image_3.jpg,JPEG,,,,Still Image,,,,,,QV58_image_3,Primary
ae2b79bd-6ee0-4ce3-9e44-ad6a857d2100,,,,,,View of ramp (A) and entrance (B) with cement capped dry masonry surround wall.,Primary,,Original File Name,EGY_QV_t51_03_07Sept_DMyers_d.jpg,,/files/uploadedfiles/QV51_image_1.jpg,JPEG,,,,Still Image,,,,,,QV51_image_1,Primary
ae7cd476-83d4-4f7c-b50f-470516c8504f,,,,,,,,,Original File Name,QV 45.CEDAE labels.jpg,,/files/uploadedfiles/QV45_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV45_TMP_drawing_1,Primary
af3f68c4-d4bf-4ab4-9b36-241db9daf954,,,,,,"Rear chamber (E), west wall",Primary,,Original File Name,EGY.QV.2006DEC.t40.24.LWong.d.jpg,,/files/uploadedfiles/QV40_image_5.jpg,JPEG,,,,Still Image,,,,,,QV40_image_5,Primary
af8065f8-a4dc-47b4-b671-5bd6ef126802,,,,,,View of main chamber (B) with rock collapse on left.,Primary,,Original File Name,EGY_QV_t07_B_08Jan_04_DMyers_d.JPG,,/files/uploadedfiles/QV07_image_3.jpg,JPEG,,,,Still Image,,,,,,QV07_image_3,Primary
afe9e052-7a8c-43e9-b3c6-885f6ac4448c,,,,,,,,,SurveyLA ID,410d09a7-592e-4e6e-bffd-3f129877a13b.JPG,,/files/uploadedfiles/410d09a7-592e-4e6e-bffd-3f129877a13b.JPG,JPEG,,2011-06-08,Architectural Resources Group,Still Image,,,,,,2217 S HOBART BLVD - PHOTO,Primary
b03482bc-2585-41d3-ab30-45950e853588,,,,,,Wall painting of queen on south wall of main chamber.,Primary,,Original File Name,EGY.QV.t33.33.08Feb.LWong.d.jpg,,/files/uploadedfiles/QV33_image_5.jpg,JPEG,,,,Still Image,,,,,,QV33_image_5,Primary
b03dc752-6338-40ba-ae99-b446ef6b759f,,,,,,,,,Original File Name,QV 49+50.jpg,,/files/uploadedfiles/QV50_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV50_TMP_drawing_1,Primary
b0c2ac97-3095-4793-b4a3-515df94ea218,,,,,,View of tomb shaft.,Primary,,Original File Name,EGY_QV_t22_08Jan_02_MYazid_d.jpg,,/files/uploadedfiles/QV22_image_3.jpg,JPEG,,,,Still Image,,,,,,QV22_image_3,Primary
b0dd6840-bfcd-4064-bd01-ac62ff2f5f97,,,,,,,,,SurveyLA ID,5125538c-4d5a-4ff6-8e58-1f7c0dbf154e.JPG,,/files/uploadedfiles/5125538c-4d5a-4ff6-8e58-1f7c0dbf154e.JPG,JPEG,,2011-05-13,Architectural Resources Group,Still Image,,,,,,1958 W 25TH ST - PHOTO,Primary
b10cac36-d99a-453f-ad2f-3e228862a19d,,,,,,"QV 88, looking towards south.",Primary,,Original File Name,Egy.QV.t88.08Jan.JBell.d.jpg,,/files/uploadedfiles/QV88_image_1.jpg,JPEG,,,,Still Image,,,,,,QV88_image_1,Primary
b226deff-12e2-4e3a-b430-c1f6fafad470,,,,,,,,,SurveyLA ID,0d3c908d-1ce0-4c46-bf9e-caf401acec70.jpg,,/files/uploadedfiles/0d3c908d-1ce0-4c46-bf9e-caf401acec70.jpg,JPEG,,,,Still Image,,,,,,Adams House - PHOTO,Primary
b4b0c96f-d1d6-462e-ab03-c683cbb80eb8,,,,,,Shaft of QV 93 as seen from above,Primary,,Original File Name,EGY QV t93 07 Sep 03 DMyers d.JPG,,/files/uploadedfiles/QV93_image_1.jpg,JPEG,,,,Still Image,,,,,,QV93_image_1,Primary
b52068d3-e7e3-4e0b-82ae-bd8a97a5f940,,,,,,Shaft from above with friable shale along its length.,Primary,,Original File Name,EGY.QV.t47.02.05Jan.DMyers.jpg,,/files/uploadedfiles/QV47_image_2.jpg,JPEG,,,,Still Image,,,,,,QV47_image_2,Primary
b5847a86-0653-447f-9ace-a86ce0b7fa1f,,,,,,Proximity of entrance to old generator building (since removed),Primary,,Original File Name,EGY.QV.t18.1.05Jan.DMyers.jpg,,/files/uploadedfiles/QV18_image_1.jpg,JPEG,,,,Still Image,,,,,,QV18_image_1,Primary
b64d8df8-b0c9-4409-980f-0eac92ba227f,,,,,,,,,Processing ID,PLC-00001P,,/files/uploadedfiles/SarahJordan.jpg,,,,,,,,,,,Sarah Jordan Boarding House - PHOTO,Primary
b65ff470-c685-4c5d-bab0-2c88b097ab37,,,,,,View towards entrance from chamber,Primary,,Original File Name,Egy.QV.tUnknown1.01.08Feb.NAgnew.d.jpg,,/files/uploadedfiles/QVU1_image_3.jpg,JPEG,,,,Still Image,,,,,,QVU1_image_3,Primary
b693854f-340c-4a52-9b40-ba496d950574,,,,,,View of worn stairs leading to chamber.,Primary,,Original File Name,EGY_QV_t65_08Jan_01_Dmyers_d.JPG,,/files/uploadedfiles/QV65_image_2.jpg,JPEG,,,,Still Image,,,,,,QV65_image_2,Primary
b6bf50b1-5901-4364-87c5-1766ff507553,,,,,,Arts and Crafts Building; 1919; Declared; Historic - Cultural Monument No. 33; By the; Cultural Heritage Board; Municipal Art Department; City of Los Angeles,Primary,,Processing ID,PLQ-36,,,unknown,,,,Document/Text,,,,,,Barnsdall Arts Center (Residence 'A') Plaque,Primary
b6c542ff-7658-44ca-b905-1681fd52ebd5,,,,,,Ramp and Entryway. Severely fractured rock lies above reconstructed entrance. Debris from fallen rock lines the ramp.,Primary,,Original File Name,EGY.QV.t33.05.06Mar.JBell.d.jpg,,/files/uploadedfiles/QV33_image_1.jpg,JPEG,,,,Still Image,,,,,,QV33_image_1,Primary
b6cebebf-e768-4af1-a068-e4f5e8eaed4e,,,,,,Shaft entrance with masonry surround,Primary,,Original File Name,EGY.QV.t30.1.05Jan.DMyers.jpg,,/files/uploadedfiles/QV30_image_1.jpg,JPEG,,,,Still Image,,,,,,QV30_image_1,Primary
b6e7c519-81de-4963-a527-bcac2d404a0b,,,,,,,,,Original File Name,QV 13+14.CEDAE labels.jpg,,/files/uploadedfiles/QV14_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV14_TMP_drawing_1,Primary
b7d0a10d-c862-4a05-9258-c1ef79ce2316,,,,,,"Main chamber, with pile of human remains visible at the rear.",Primary,,Original File Name,EGY_QV_t17_B_08Jan_06_DMyers_d.JPG,,/files/uploadedfiles/QV17_image_2.jpg,JPEG,,,,Still Image,,,,,,QV17_image_2,Primary
b7f4ef66-2215-4afc-ac9d-e0dc0edc7e0b,,,,,,Shaft in relatively good condition,Primary,,Original File Name,Egy.QV.t72.11.08Jan.JBell.d.jpg,,/files/uploadedfiles/QV72_image_2.jpg,JPEG,,,,Still Image,,,,,,QV72_image_2,Primary
b836dc15-5c7c-42e2-96a1-a734209d8480,,,,,,View of tomb shaft.,Primary,,Original File Name,EGY.QV.t19.2.05Jan.DMyers.jpg,,/files/uploadedfiles/QV19_image_3.jpg,JPEG,,,,Still Image,,,,,,QV19_image_3,Primary
b8ecca47-caa5-4762-b7bf-206f17f7fe28,,,,,,,,,Original File Name,QV 17.CEDAE labels.jpg,,/files/uploadedfiles/QV17_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV17_TMP_drawing_1,Primary
ba0bf417-0423-48a6-bd69-96fd957ab87e,,,,,,Area of blue paint in chamber (G) appear abraded and faded.,Primary,,Original File Name,EGY.QV.2006DEC.t40.36.LWong.d.jpg,,/files/uploadedfiles/QV40_image_6.jpg,JPEG,,,,Still Image,,,,,,QV40_image_6,Primary
ba4a1b2c-bb12-4c32-a099-069d31d08856,,,,,,,,,Original File Name,QV 83.CEDAE labels.jpg,,/files/uploadedfiles/QV83_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV83_TMP_drawing_1,Primary
bb11ac59-42d0-4584-a933-0f2ec6807ce1,,,,,,Wall painting in chamber (H).,Primary,,Original File Name,"Egy.QV.t66.H. North.13,14.Jan09. 132.CEDAE.JPG",,/files/uploadedfiles/QV66_image_10.jpg,JPEG,,,,Still Image,,,,,,QV66_image_10,Primary
bb2ae64f-f55b-4078-aff7-e1b01f07ba7d,,,,,,,,,Original File Name,QV 59.CEDAE labels.jpg,,/files/uploadedfiles/QV59_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV59_TMP_drawing_1,Primary
bb508a4f-1449-4f84-8b35-0cee3dbdf56a,,,,,,Masonry surround installed by the SCA as of December 2009,Primary,,Original File Name,Egy.QV.t87.01.09Dec.WRaynolds.d.JPG,,/files/uploadedfiles/QV87_image_1.jpg,JPEG,,,,Still Image,,,,,,QV87_image_1,Primary
bd3bd1c2-d804-461e-a7b5-346f4ed045ae,,,,,,,,,Original File Name,QV 40 sheet2.CEDAE labels.jpg,,/files/uploadedfiles/QV40_TMP_drawing_2.jpg,JPEG,,,,Still Image,,,,,,QV40_TMP_drawing_2,Primary
bd668127-9613-457d-85c6-b2a3e7d4742d,,,,,,,,,SurveyLA ID,24588b0f-42c3-4049-9c6e-01f7e62559c9.jpg,,/files/uploadedfiles/24588b0f-42c3-4049-9c6e-01f7e62559c9.jpg,JPEG,,,,Still Image,,,,,,Barnsdall Park - PHOTO,Primary
be31177a-74a7-4458-97dc-ea9e44ace894,,,,,,blue mask?,Primary,,Original File Name,EGY.QV.t31.02.Feb.10.TFushiya.JPG,,/files/uploadedfiles/QV31_image_2.jpg,JPEG,,,,Still Image,,,,,,QV31_image_2,Primary
beccb591-18ec-4528-8bec-112ea5f95f6f,,,,,,,,,Processing ID,HCM-123P,,/files/uploadedfiles/LovellHouse.jpg,,,,,,,,,,,Lovell House - PHOTO,Primary
bfcd496d-34a8-45c8-8d1a-5b8b3c77d0c3,,,,,,Tomb entrance with ramp and partial surround,Primary,,Original File Name,EGY.QV.t11.1.05Jan.DMyers.jpg,,/files/uploadedfiles/QV11_image_1.jpg,JPEG,,,,Still Image,,,,,,QV11_image_1,Primary
bfe8e179-bd58-497b-be16-868dd00e7421,,,,,,QV 5 shaft entrance.,Primary,,Original File Name,EGY.QV.t05.1.05Jan.DMyers.jpg,,/files/uploadedfiles/QV05_image_1.jpg,JPEG,,,,Still Image,,,,,,QV05_image_1,Primary
c06e2901-7374-403a-a141-3e6bd57e326b,,,,,,Wall painting on pillar.,Primary,,Original File Name,EGY.QV.t75.31.07Feb.SCA-GCI.d.jpg,,/files/uploadedfiles/QV75_image_3.jpg,JPEG,,,,Still Image,,,,,,QV75_image_3,Primary
c0b2ba1e-1423-4eba-ad1c-1150e17ab39b,,,,,,View of shaft opening.,Primary,,Original File Name,EGY.QV.t77.01.07Feb.DMyers.d.JPG,,/files/uploadedfiles/QV77_image_1.jpg,JPEG,,,,Still Image,,,,,,QV77_image_1,Primary
c24a2756-3788-4c26-b468-1068c8ff8993,,,,,,Entrance with masonry surround and metal grill.,Primary,,Original File Name,EGY.QV.t63.01.05Jan.DMyers.jpg,,/files/uploadedfiles/QV63_image_1.jpg,JPEG,,,,Still Image,,,,,,QV63_image_1,Primary
c3db0b9c-011b-48aa-947b-0b88d202ea4c,,,,,,"View of main chamber including partial pillar, basal wall deterioration, ceiling loss, and fracturing.",Primary,,Original File Name,EGY.QV.2006DEC.t60.10.LWong.d.jpg,,/files/uploadedfiles/QV60_image_5.jpg,JPEG,,,,Still Image,,,,,,QV60_image_6,Primary
c3e4805e-9095-4e23-9719-5b300a685b88,,,,,,,,,SurveyLA ID,e14bcd09-1555-43ed-a0db-255a945cfea3.JPG,,/files/uploadedfiles/e14bcd09-1555-43ed-a0db-255a945cfea3.JPG,JPEG,,2013-02-28,Historic Resources Group,Still Image,,,,,,Luise Rainer Residence - PHOTO,Primary
c49bc24d-94d3-4f66-9913-d7e174c1e6b7,,,,,,"Tomb interior, seen from entrance",Primary,,Original File Name,EGY.QV.t95.05.07Feb.DMyers.d.JPG,,/files/uploadedfiles/QV95_image_2.jpg,JPEG,,,,Still Image,,,,,,QV95_image_2,Primary
c6443713-265c-4642-a818-971b3d7d8f3d,,,,,,View of tomb shaft.,Primary,,Original File Name,EGY_QV_t17_08Jan_04_Ezz_d.JPG,,/files/uploadedfiles/QV17_image_3.jpg,JPEG,,,,Still Image,,,,,,QV17_image_3,Primary
c6999612-7a07-45f1-91df-c69aa01274d6,,,,,,,,,Original File Name,QV 55 sheet3.CEDAE labels.jpg,,/files/uploadedfiles/QV55_TMP_drawing_3.jpg,JPEG,,,,Still Image,,,,,,QV55_TMP_drawing_3,Primary
c6ff1210-3e35-4133-bcb5-1f5dab123048,,,,,,"Entrance to chamber, seen from above shaft.",Primary,,Original File Name,EGY.QV.t27.2.05Jan.DMyers.jpg,,/files/uploadedfiles/QV27_image_2.jpg,JPEG,,,,Still Image,,,,,,QV27_image_2,Primary
c7103591-8673-4170-8bdd-6e96241fac34,,,,,,,,,SurveyLA ID,1ec23bd5-064e-4e29-8dfb-2a46a93498ee.jpg,,/files/uploadedfiles/1ec23bd5-064e-4e29-8dfb-2a46a93498ee.jpg,JPEG,,,,Still Image,,,,,,Headley/Handley House - PHOTO,Primary
c7df1aef-a2b3-4bc0-8ea7-fc4fb7e5a032,,,,,,,,,Processing ID,REPT-11,,/files/uploadedfiles/SurveyLA_BPP.pdf,PDF,,,Historic Resources Group,Document/Text,,,,,,SurveyLA: Brentwood-Pacific Palisades Historic Resources Survey Report,Primary
c81346dd-fe9b-4c5c-a476-ddbf9466b8ee,,,,,,Burial chamber (E) looking west (north side) showing barrel vaulting of ceiling.  Note white accretions on wall painting surfaces of the ceiling which are deposits of bat urine.,Primary,,Original File Name,EGY.QV.2006DEC.t42.19.LWong.d.jpg,,/files/uploadedfiles/QV42_image_3.jpg,JPEG,,,,Still Image,,,,,,QV42_image_3,Primary
c9098464-d45f-4686-8134-8d4c2e3dfa8f,,,,,,,,,Original File Name,QV 15+16.CEDAE labels.jpg,,/files/uploadedfiles/QV15_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV15_TMP_drawing_1,Primary
ca642598-792e-4422-ad6d-b537998a5984,,,,,,"Shaft entrance and masonry surround, constructed by SCA in December 2009.",Primary,,Original File Name,EGY.QV.t46.22.WRaynolds.JPG,,/files/uploadedfiles/QV46_image_1.jpg,JPEG,,,,Still Image,,,,,,QV46_image_1,Primary
ca688844-015f-4a1a-a17d-d908e9693bf8,,,,,,,,,Original File Name,QV 61.CEDAE labels.jpg,,/files/uploadedfiles/QV61_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV61_TMP_drawing_1,Primary
cad0860a-7a65-4931-9c12-0acbd63136dc,,,,,,,,,Processing ID,US-84003866P,,/files/uploadedfiles/MemorialColiseum.jpg,,,,,,,,,,,Memorial Coliseum - PHOTO,Primary
cb8289c9-523e-464f-ba63-90a17cffcf90,,,,,,,,,SurveyLA ID,bb8ed0ac-c7dc-4bf3-af3f-4c491a3729dd.jpg,,/files/uploadedfiles/bb8ed0ac-c7dc-4bf3-af3f-4c491a3729dd.jpg,JPEG,,,,Still Image,,,,,,Storer House - PHOTO,Primary
cb883eab-31df-4a89-99a6-1e899aa4c4c9,,,,,,Corridor (C) looking south. Note line of  blackening that rises up toward exterior door.,Primary,,Original File Name,EGY.QV.2006DEC.t42.13.LWong.d.jpg,,/files/uploadedfiles/QV42_image_4.jpg,JPEG,,,,Still Image,,,,,,QV42_image_4,Primary
ccb80e96-d9c6-4246-8bec-f5ba0f91b3ac,,,,,,Entrance to side chamber housing an active bat colony,Primary,,Original File Name,EGY_QV_t65_08Jan_09_Dmyers_d.JPG,,/files/uploadedfiles/QV65_image_4.jpg,JPEG,,,,Still Image,,,,,,QV65_image_4,Primary
