ResourceID,Address Type,Administrative Subdivision Name,Administrative Subdivision Type,Ancilary Feature To Date,Ancillary Feature Cultural Period,Ancillary Feature From Date,Ancillary Feature Type,Cadastral Reference,Component Type,Condition Description,Condition Image,Condition Type,Construction Technique,Date Condition Assessed,Description,Description Type,Designation or Protection From Date,Designation or Protection To Date,Disturbance Type,End Date of Existence,End Date Type,External Identifier Type,External Source,External XRef,Geometry Qualifier,Heritage Resource Type,Heritage Resource Type Cultural Period,Heritage Resource Type From Date,Heritage Resource Type To Date,Keyword,Management Recommendation,Material,Measurement Type,Measurement Unit,Measurement Value,Modification Date,Modification Description,Modification Type,Name,Name Type,Place Address,Place Description,Recommendation Type,Reference Image,Resource Type Classification,Setting Type,Spatial Coordinates Geometry,Start Date of Existence,Start Date Type,Style,Style Cultural Period,Style From Date,Style To Date,Threat Type,Type of Designation or Protection
bdf2745c-1c0b-44ba-b728-760e32c9ff1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV60_image_4.jpg,,,,,,,,,,,
bdf2745c-1c0b-44ba-b728-760e32c9ff1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV60_image_5.jpg,,,,,,,,,,,
bdf2745c-1c0b-44ba-b728-760e32c9ff1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV60_image_1.jpg,,,,,,,,,,,
bdf2745c-1c0b-44ba-b728-760e32c9ff1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV60_TMP_drawing_1.jpg,,,,,,,,,,,
bdf2745c-1c0b-44ba-b728-760e32c9ff1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV60_image_3.jpg,,,,,,,,,,,
bdf2745c-1c0b-44ba-b728-760e32c9ff1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV60_image_6.jpg,,,,,,,,,,,
bdf2745c-1c0b-44ba-b728-760e32c9ff1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV60_image_7.jpg,,,,,,,,,,,
bdf2745c-1c0b-44ba-b728-760e32c9ff1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV60_TMP_drawing_2.jpg,,,,,,,,,,,
bdf2745c-1c0b-44ba-b728-760e32c9ff1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 60,Primary,,,,,,,,,,,,,,,
bdf2745c-1c0b-44ba-b728-760e32c9ff1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV60_image_9.jpg,,,,,,,,,,,
bdf2745c-1c0b-44ba-b728-760e32c9ff1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV60_image_2.jpg,,,,,,,,,,,
bdf2745c-1c0b-44ba-b728-760e32c9ff1a,,,,,,,,,,,,,,,,,,,,,,,,,,Chapel,BYZANTINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1321e8e-c82a-459b-9253-13bd3d9750a5,,,,,,,,,,,,,,,"QV 14 consists of a shaft leading vertically to one chamber. The shaft entrance has a masonry surround. <br>E. Thomas was only able to 'estimate' the tomb's subterranean layout, but called it a 'well cut pit' (1966, p. 187). The tomb was last cleared by the Franco-Egyptian team in 1986, who observed that the debris in the tomb was cemented to the floor due to previous water infiltration. Also, this team found evidence suggesting that this tomb was reused during the Third Intermediate Period and possibly during the Roman Period as well.",Primary,,,,,,,,,access point,Shaft Graves (Tomb),THIRD INTERMEDIATE,,,,,,,,,,,,Tomb of Anonymous,Alternative,,"QV 14 lies on the south side of the main wadi along the secondary visitor footpath, opposite QV 13.",,/files/uploadedfiles/QV14_image_1.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59352099758644 25.72753022794706)),-1550~/-1295~,Built Date,,,,,,
c1321e8e-c82a-459b-9253-13bd3d9750a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV14_image_2.jpg,,,,,,,,,,,
c1321e8e-c82a-459b-9253-13bd3d9750a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV14_image_3.jpg,,,,,,,,,,,
c1321e8e-c82a-459b-9253-13bd3d9750a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV14_TMP_drawing_1.jpg,,,,,,,,,,,
c1321e8e-c82a-459b-9253-13bd3d9750a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 14,Primary,,,,,,,,,,,,,,,
c1321e8e-c82a-459b-9253-13bd3d9750a5,,,,,,,,,,,,,,,,,,,,,,,,,,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1779d54-eeac-4421-b693-224a2e8d2c7a,,,,,,,,,,,,,,,"QV 97 consists of an entry ramp leading to a long horizontal corridor cut into the bedrock, opening onto a single chamber at the rear. Originally discovered in 1903 by the Schiaparelli expedition, the tomb entrance had been filled with debris by 1959, at the time of E. Thomas' survey. The entrance was then rediscovered by the Franco-Egyptian mission in 1995 during the course of a ground-penetrating radar survey. <br>At the time of the initial discovery, the ceiling of the chamber was unstable. Schiaparelli recorded that there had once been a pillar that had since collapsed. Given the instability, excavation within the tomb was called off before completion. Likewise, at the time of its rediscovery, the tomb was not excavated due to structural concerns. <br>Since relatively little archaeological material was recovered, Schiaparelli and Ballerini disagreed as  to whether or not the tomb had been finished or indeed, ever used. Yet based on the form of the tomb, they proposed that it was carved during the 17th or 18th Dynasty. The Franco-Egyptian team proposed that it was carved during the 18th Dynasty based on analogues from Deir el-Medina.",Primary,,,,,,,,,access point,,18TH DYNASTY,,,,,,,,,,,,QV 97,Primary,,QV 97 is located at the base of a cliff at the head of the Valley of the Rope.,,/files/uploadedfiles/QV97_image_1.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59474948424029 25.73147869293321)),-1550~/-1295~,Built Date,,,,,,
c1779d54-eeac-4421-b693-224a2e8d2c7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV97_image_2.jpg,,,,,,,,,,,
c1779d54-eeac-4421-b693-224a2e8d2c7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,Alternative,,,,,,,,,,,,,,,
c17d806e-9af9-4805-be88-5eb892070b9a,,,,,,,,,,,,,,,"Attributed to the 18th Dynasty dignitary Nehesy, QV 70 is a single-chambered shaft tomb. The tomb is cut into marl with chert inclusions that indicate the tilted bedding plane. The entrance to the tomb lies between QV 71 and the retaining wall. The shaft is relatively shallow at 3m. The pit entrance has a masonry surround plastered in cement suspending a metal grill without mesh. <br> E. Thomas mentions the tomb was filled at the time of her visit, though still identifiable. The Franco-Egyptian team cleared the tomb in 1984. <br>A number of mud wasp nests are present on the ceiling and upper part of walls, as are scattered droppings (probably from bats).",Primary,,,,,,,,,access point,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,Tomb of Nehesy,Alternative,,QV 70 is located on the north side of the wadi.,,/files/uploadedfiles/QV70_image_2.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59308915026212 25.72787047035921)),-1550~/-1295~,Built Date,,,,,,
c17d806e-9af9-4805-be88-5eb892070b9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV70_image_1.jpg,,,,,,,,,,,
c17d806e-9af9-4805-be88-5eb892070b9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 70,Primary,,,,,,,,,,,,,,,
c2b2a019-fec5-4f5a-98bd-03cc339d9be0,,,,,,,,,,,,,,,"The shaft entrance of QV 59 has a masonry surround plastered with cement and spanned by a metal grill with mesh. <br>E. Thomas mentions that the tomb was in pristine condition, cut from good quality rock.  The tomb was last cleared by the Franco-Egyptian team in 1986, at which time they noted that they cleared the tomb unusually quickly. <br>A quantity of bat guano is present on the floors and mud wasp nests are attached to the ceiling.",Primary,,,,,,,,,access point,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,Tomb of Anonymous,Alternative,,"QV 59, located on the north side of the wadi between QV 58 and QV 60, has two chambers on different axes.",,/files/uploadedfiles/QV59_TMP_drawing_1.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59249990608393 25.72764796004213)),-1550~/-1295~,Built Date,,,,,,
c2b2a019-fec5-4f5a-98bd-03cc339d9be0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV59_image_1.jpg,,,,,,,,,,,
c2b2a019-fec5-4f5a-98bd-03cc339d9be0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV59_image_3.jpg,,,,,,,,,,,
c2b2a019-fec5-4f5a-98bd-03cc339d9be0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV59_image_2.jpg,,,,,,,,,,,
c2b2a019-fec5-4f5a-98bd-03cc339d9be0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 59,Primary,,,,,,,,,,,,,,,
c442d96a-56ff-4068-8018-0d96e995251a,,,,,,,,,,,,,,,"QV 5 and QV 6 have shallow shafts and are partially filled with debris. <br>E. Thomas recorded that QV 3, 5, and 6 were all interconnected, though no evidence of this can be seen today. She also noted ceiling rock fall in QV 5 and the absence of any objects in both tombs.",Primary,,,,,,,,,access point,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,Tomb of Anonymous,Alternative,,"QV 5 and QV 6 are adjacent tombs located on the south side of the main wadi, a few meters from the edge of the paved path.",,/files/uploadedfiles/QV06_TMP_drawing_1.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59389823117534 25.72768427225011)),-1550~/-1295~,Built Date,,,,,,
c442d96a-56ff-4068-8018-0d96e995251a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 06,Primary,,,,,,,,,,,,,,,
c442d96a-56ff-4068-8018-0d96e995251a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV06_image_1.jpg,,,,,,,,,,,
c442d96a-56ff-4068-8018-0d96e995251a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV06_image_2.jpg,,,,,,,,,,,
c72e52f4-f622-4c32-aef2-d2134df5118d,,,,,,,,,,,,,,,"QV 22 has one main chamber which lies perpendicular to the shaft and a small side chamber, or niche, on axis with the shaft. The shaft has a cemented built surround spanned by a metal grill with mesh. <br>E. Thomas described this tomb as one of the 'crosswise' tombs, with an uncommon plan cut into good rock, with a deep shaft..  The tomb was last cleared in 1986-87 by the Franco-Egyptian team. They noted that its contents were similar to those of QV 21.",Primary,,,,,,,,,access point,Shaft Graves (Tomb),REIGN OF AMENHOTEP III,,,,,,,,,,,,Tomb of Anonymous,Alternative,,"QV 22 lies on a slight slope on the south side of the wadi, along the south side of the principal pathway.",,/files/uploadedfiles/QV22_image_2.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59319308086066 25.72744822964606)),-1386~/-1349~,Built Date,,,,,,
c72e52f4-f622-4c32-aef2-d2134df5118d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV22_image_1.jpg,,,,,,,,,,,
c72e52f4-f622-4c32-aef2-d2134df5118d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV22_image_3.jpg,,,,,,,,,,,
c72e52f4-f622-4c32-aef2-d2134df5118d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV22_TMP_drawing_1.jpg,,,,,,,,,,,
c72e52f4-f622-4c32-aef2-d2134df5118d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 22,Primary,,,,,,,,,,,,,,,
c9e2e06b-6b19-4e7b-a7ff-e69eede68e5f,,,,,,,,,,,,,,,"QV 34 is accessed through a stepped ramp (A) with low remnants of mudbrick walls flanking the entrance to pillared main chamber (C). A large chamber (E) is located to the east of chamber (C), and a small niche (G) to the south is on axis with the stepped entry ramp (A).  The tomb plan intersects the earlier excavated shaft tombs of QV 87 on the east, and QV 35 on the south.  Two partially preserved rubble masonry pillars stand in the middle of main chamber (C).  The rock roof of the main chamber collapsed in antiquity according to archaeologists' findings, leaving the tomb exposed and open to the environment. The original ceiling vault is evident from its remains on the north side of the east wall. Large metal and wooden shoring is present in chambers (C) and (E). As with its neighbors, QV 33 and QV 36, this tomb is cut into the lowermost part of Theban Member I, which contains marl bedrock above a bed of shale that is possibly the upper portion of the Esna formation. The shale is evident in side chamber (E), along with a fault plane that lies between the two rock types. The marl bedrock is tilted and heavily jointed as a result of its proximity to the shale. The joint planes immediately below the overlying colluvium show marked curvature, indicating prior movement due to downhill soil creep long before the original excavation of the tombs.  A thin layer of colluvium covers the bedrock at the surface.<br>Two steel raking shores have been installed to support the upper portion of the south wall of the main chamber, where a large open vertical E-W oriented fracture exists behind the face of the wall, while wooden post and beam shoring supports the undercut south wall of side chamber (E).  A dry rubble wall has been erected in doorway (D) to prevent access to the side chamber, and two wooden horizontal braces support the rock of the internal partition wall. <br>Remnant decoration in this tomb includes both incised plaster and raised relief painting. All wall faces, except in the side chamber, contain very thick layers of infill material of earth-based plaster and rock shards to create flat surfaces for the decoration due to the poor quality of the rock. Traces of plaster still survive on walls and pillars, but little surface decoration remains.  Extensive losses have occurred since 1989, as seen in the CEDAE photographs. <br>The tomb was cleared by the French-Egyptian team in 1987-88 and no records of prior excavation or visitation have been uncovered. E. Thomas notes that QV34 was not discernible at the time of her visit (1960s), but she records the presence of debris fill and an irregular saddle-shaped ceiling in her description of QV 35, which most likely refers to the collapsed ceiling of QV 34.  She suggests that this tomb may relate to a Schiaparelli discovery that was then backfilled out of safety concerns. <br>Although officially closed to visitation, the tomb lacks any means of physical closure or barrier to the entrance, though a low rubble wall at the top of the ramp is meant to deter entry. An additional rubble wall has been constructed between the main chamber (C) and side chamber (E). The tomb is used as a bathroom by the guards and evidence of this is present throughout.",Primary,,,,,,,,,access point,Chamber Tomb,REIGN OF SETI I,,,,,,,,,,,,QV 34,Primary,,QV 34 is located on the south side of the valley in the southwest branch.,,/files/uploadedfiles/QV34_image_4.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59268901338854 25.72701584286317)),-1294~/-1279~,Built Date,,,,,,
c9e2e06b-6b19-4e7b-a7ff-e69eede68e5f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV34_image_3.jpg,,,,,,,,,,,
c9e2e06b-6b19-4e7b-a7ff-e69eede68e5f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV34_image_2.jpg,,,,,,,,,,,
c9e2e06b-6b19-4e7b-a7ff-e69eede68e5f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV34_image_1.jpg,,,,,,,,,,,
c9e2e06b-6b19-4e7b-a7ff-e69eede68e5f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,Alternative,,,,,,,,,,,,,,,
cb30730f-1336-4fa0-9ff1-d8de6e107dbe,,,,,,,,,,,,,,,"QV 72 is a single-chambered shaft tomb. The shaft entrance has a built surround with cement plaster and a metal grill without mesh. <br>First noted by Lepsius, by the time Thomas visited, the tomb had been filled to such an extent that the entrance was no longer visible. However, Thomas also suggests that her 'B' may represent the tomb of Hatneferet (previously identified by Lepsius), though this tomb was unfinished and is more similar to QV 83. The Franco-Egyptian team cleared the tomb in 1986. <br> There is evidence of bat activity and wasp nests.",Primary,,,,,,,,,access point,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,QV 72,Primary,,"QV 72 is located on the north side of the main wadi, between 19th dynasty chamber tombs QV 73 and 74",,/files/uploadedfiles/QV72_image_1.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59327691412123 25.72787379151151)),-1550~/-1295~,Built Date,,,,,,
cb30730f-1336-4fa0-9ff1-d8de6e107dbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Baki and Hatneferet,Alternative,,,,,,,,,,,,,,,
cb30730f-1336-4fa0-9ff1-d8de6e107dbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV72_image_2.jpg,,,,,,,,,,,
cb30730f-1336-4fa0-9ff1-d8de6e107dbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV72_image_3.jpg,,,,,,,,,,,
cb30730f-1336-4fa0-9ff1-d8de6e107dbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV72_image_4.jpg,,,,,,,,,,,
d075d6b1-d842-4528-a150-89c91add2fcf,,,,,,,,,,,,,,,"The shaft of QV 17 has a cement-coated masonry surround at its opening, spanned by a metal grill. <br>E. Thomas was unable to enter the tomb, but noted that it had relatively little debris in its shaft and a typical layout, although with an atypically large main chamber.  She suggested that the Schiaparelli mission may have cleared this tomb.  The tomb was last cleared in 1986 by the Franco-Egyptian team, who speculate that the tomb may have been thoroughly pillaged in antiquity. <br>Localized rock staining associated with bat activity is evident, although no bats were recorded by the assessment team.",Primary,,,,,,,,,access point,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,Tomb of Merytra (I) and Urmerutes,Alternative,,"QV 17 is located on the south side of the main wadi and main visitor path, behind a low natural mound into which a number of tombs are cut.",,/files/uploadedfiles/QV17_image_2.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59345681274131 25.72749298623047)),-1550~/-1295~,Built Date,,,,,,
d075d6b1-d842-4528-a150-89c91add2fcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV17_image_3.jpg,,,,,,,,,,,
d075d6b1-d842-4528-a150-89c91add2fcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV17_TMP_drawing_1.jpg,,,,,,,,,,,
d075d6b1-d842-4528-a150-89c91add2fcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV17_image_1.jpg,,,,,,,,,,,
d075d6b1-d842-4528-a150-89c91add2fcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 17,Primary,,,,,,,,,,,,,,,
d17054ff-9230-4797-b483-0d8e609dd5fd,,,,,,,,,,,,,,,"This tomb is accessed through a steep ramp (A) without steps leading to main chamber (C), which originally had two constructed pillars, no longer extant. Smaller rear and side chambers lie to the north (E) and east (G). Elizabeth Thomas suggests the plan was cut short, given that the general layout is similar to many of the preceding tombs. <br>As with the rest of the main wadi, the bedding planes are tilted. The tomb is shallow and the rock into which it is cut is heavily weathered and jointed and covered by a 2-3 meter thick partially cemented debris fan. The tomb is heavily jointed, with the presence of faults. Some joints are open, while others have salt infills. <br>The rock substrate is roughly carved and irregular (because of the poor quality of the rock) requiring a thick plaster application and use of rock shards to pack out the walls to create a flat surface for the painting. Door jambs appear to be built up with masonry rather than cut from the rock.  Pillars were also constructed, built up after the ceiling was already plastered and painted.  Red mason marks are still visible on exposed rock in a few areas. <br>Two layers of plaster were generally applied on to the infill material:  a coarse plaster followed by a fine plaster layer. All chambers were decorated with raised relief painted plaster, though the paintings in side chamber (G) appear cruder and less refined than in chambers (C) and (E).  Note that plaster remains on small area of steps in ramp (A). <br>In chamber (C) a significant amount of the infill and coarse plaster survives but it is the upper painted plaster layer that is fragmentary and has suffered substantial losses. More painted plaster survives in side chambers (E) and (G) though these areas are also quite fragmentary. <br>There is evidence of overplastering of the Pharaonic paintings throughout the tomb, characterized by an earth and straw-containing plaster used to fill holes in the wall and to cover over the paintings.  This plaster has since been removed though not very thoroughly, as traces of the plaster are still visible in many areas. In chamber (C) an unknown wash was applied to the ceiling perhaps as an early restoration attempt.  This wash was carried out sometime in antiquity before loss of the pillars. <br>The tomb has been accessible since the time of Robert Hay of Linplum (1826) and was most recently cleared by the French CNRS team in 1984.  Hay thought the overplastering or 'mud' that coated the paintings took some of the paint layer with it as it fell.  Elizabeth Thomas notes that far more decoration may be protected beneath the overplastering and suggested Henuttauy as tomb attribution based on a partial cartouche, though it was the French who confirmed this after removal of the earthen overplastering. Thomas also notes the localized smoke evidence in an eye-level hole on the right of doorway (D), which she suggests might be from candle-burning related to Coptic ceremony. Christian Leblanc states that the extent of finds related to different periods suggests extensive reuse of the tomb throughout the Third Intermediate, Roman, and Coptic periods, the latter representing the period during which the Pharaonic paintings were covered over with mud. <br>Currently the tomb is not open to visitation.  Entry is prevented by a metal grill door with no mesh. Two bird nests sit in the large hanging rock ledge in the ceiling of chamber (C) and the presence of a bird has been noted during in situ inspections.  The open fracture also has accumulated bird droppings, suggesting that the fragile rock is also used as an active perch.",Primary,,,,,,,,,access point,Dwelling,BYZANTINE,,,,,,,,,,,,Tomb of Henuttauy,Alternative,,"QV 73 is located on the northern side of the main wadi, at the lower end and excavated from the marl of the lower part of Member I.",,/files/uploadedfiles/QV73_image_3.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59322447774922 25.72793185274051)),-1279~/-1212~,Built Date,,,,,,
d17054ff-9230-4797-b483-0d8e609dd5fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV73_image_4.jpg,,,,,,,,,,,
d17054ff-9230-4797-b483-0d8e609dd5fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV73_image_2.jpg,,,,,,,,,,,
d17054ff-9230-4797-b483-0d8e609dd5fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV73_image_6.jpg,,,,,,,,,,,
d17054ff-9230-4797-b483-0d8e609dd5fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV73_image_7.jpg,,,,,,,,,,,
d17054ff-9230-4797-b483-0d8e609dd5fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV73_TMP_drawing_1.jpg,,,,,,,,,,,
d17054ff-9230-4797-b483-0d8e609dd5fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV73_image_5.jpg,,,,,,,,,,,
d17054ff-9230-4797-b483-0d8e609dd5fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 73,Primary,,,,,,,,,,,,,,,
d17054ff-9230-4797-b483-0d8e609dd5fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV73_image_1.jpg,,,,,,,,,,,
d17054ff-9230-4797-b483-0d8e609dd5fd,,,,,,,,,,,,,,,,,,,,,,,,,,Chamber Tomb,GRAECO-ROMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d17054ff-9230-4797-b483-0d8e609dd5fd,,,,,,,,,,,,,,,,,,,,,,,,,,Chamber Tomb,REIGN OF RAMESES II,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d17054ff-9230-4797-b483-0d8e609dd5fd,,,,,,,,,,,,,,,,,,,,,,,,,,Chamber Tomb,THIRD INTERMEDIATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6e5993d-ac07-48fa-9f4e-26cb252e64e4,,,,,,,,,,,,,,,"QV 15 and QV 16 are connected in the middle, creating one large continuous subterranean space.  QV 15 is the larger of the two with two consecutive side chambers leading to a lower pit and chamber. QV 16 has two chambers set perpendicularly. QV 15 has a typical shaft entrance with masonry surround; QV 16 is accessible through a steep, rough ramp. <br>E. Thomas considers both tombs to be 'tandem' in their layout, indicating that consecutive chambers make up the tomb. She notes the presence of small pits 2m deep in both tombs and records the presence of bats in QV 15. Thomas suggests that these tombs may have been examined by Schiaparelli, since the fill is more irregular than usual, with at least one apparent localized excavation. The tombs were last cleared by the Franco-Egyptian team in 1987 (QV 15) and 1985-86 (QV 16). Based on the archaeological material recovered, QV 15 was reused at least twice, during the Third Intermediate Period and during the Roman period. <br>The lower pit in the rear of QV 15 is host to a large community of bats, estimated at around 100 in February 2008. A similar number were present in December 2009. Droppings are visible throughout the tomb.",Primary,,,,,,,,,access point,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,Tomb of Anonymous,Alternative,,"QV 15 and 16 lie on the south side of the valley, on the upper slope of a small ridge.",,/files/uploadedfiles/QV16_image_2.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59354802045819 25.72742920545426)),-1550~/-1295~,Built Date,,,,,,
d6e5993d-ac07-48fa-9f4e-26cb252e64e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV16_TMP_drawing_1.jpg,,,,,,,,,,,
d6e5993d-ac07-48fa-9f4e-26cb252e64e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 16,Primary,,,,,,,,,,,,,,,
d6e5993d-ac07-48fa-9f4e-26cb252e64e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV16_image_1.jpg,,,,,,,,,,,
d809002a-4b13-45b9-a90b-a7a260cb30c3,,,,,,,,,,,,,,,"QV 49 has a steep ramp with rock-hewn steps and entryway with low ceiling. Tomb excavation was abandoned after the entryway was cut. QV 50 is entered through a short ramp (A) to a rectangular-shaped chamber (B) perpendicular to the entrance axis. This chamber connects to QV 49 on the east side through a small opening. Presumably the later construction of QV 50 was abandoned after this unintentional connection was made. <br>Both tombs are cut into relatively compact marl, rich in chert nodules. QV 49 was noted by R. Wilkinson (1828) and H. Brugsch (1854). The plan prepared by the TMP (1981) shows that the ramp of QV 49 was filled with debris and that the connection between these tombs was not visible at that time. Removal of debris must have been carried out subsequently, however there is no record of the recent clearance of the tombs. <br>Date of construction of QV 50 is suggested in the 20th Dynasty (Leblanc 1989. 239) while QV 49 in the early 19th Dynasty (Leblanc 2001, 274-275).",Primary,,,,,,,,,access point,Unfinished Tomb,20TH DYNASTY,,,,,,,,,,,,QV 50,Primary,,QV 49 and 50 are located at the Y-junction of the main wadi.,,/files/uploadedfiles/QV50_image_1.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59272272342919 25.72739439733017)),-1188~/-1069~,Built Date,,,,,,
